zipCode,city,state,rate,dropOffCharge,dropOffChargeOffhour,dropOffChargeWeekend,dropOffChargeHoliday
93447,Paso Robles,CA,,,,,
92369,Patton,CA,,,,,
92061,Pauma Valley,CA,,,,,
93553,Pearblossom,CA,,,,,
92570,Perris,CA,350,350,,,
92571,Perris,CA,350,350,,,
92572,Perris,CA,350,350,,,
92599,Perris,CA,350,350,,,
92570,Perris ,CA,350,350,,,
92571,Perris ,CA,350,350,,,
92329,Phelan,CA,,,,,
92371,Phelan,CA,,,,,
90660,Pico Rivera,CA,185,,,,
90661,Pico Rivera,CA,185,,,,
90662,Pico Rivera,CA,185,,,,
91962,Pine Valley,CA,,,,,
92372,Pinon Hills,CA,,,,,
92268,Pioneertown,CA,,,,,
93040,Piru,CA,,,,,
93448,Pismo Beach,CA,,,,,
93449,Pismo Beach,CA,,,,,
92870,Placentia,CA,220,85,,,
92871,Placentia,CA,220,85,,,
90293,Playa del Rey,CA,220,85,,,
90296,Playa del Rey,CA,220,85,,,
90094,Playa Vista ,CA,220,85,,,
93042,Point Mugu Nawc,CA,,,,,
91766,Pomona,CA,235,85,,,
91767,Pomona,CA,235,85,,,
91768,Pomona,CA,235,85,,,
91769,Pomona,CA,235,85,,,
93041,Port Hueneme,CA,340,340,,,
93044,Port Hueneme,CA,340,340,,,
93043,Port Hueneme Cbc Base,CA,,,,,
91326,Porter Ranch,CA,,,,,
91963,Potrero,CA,,,,,
92064,Poway,CA,425,425,,,
92074,Poway,CA,425,425,,,
92587,Quail Valley ,CA,,,,,
92065,Ramona,CA,,,,,
92066,Ranchita,CA,,,,,
91729,Rancho Cucamonga,CA,260,85,,,
91730,Rancho Cucamonga,CA,260,85,,,
91739,Rancho Cucamonga,CA,260,85,,,
91701,Rancho Cucamonga ,CA,260,85,,,
91737,Rancho Cucamonga ,CA,260,85,,,
92270,Rancho Mirage,CA,360,360,,,
90275,Rancho Palos Verdes,CA,,,,,
92067,Rancho Santa Fe,CA,,,,,
92091,Rancho Santa Fe,CA,,,,,
92688,Rancho Santa Margarita,CA,425,425,,,
92373,Redlands,CA,340,340,,,
92374,Redlands,CA,340,340,,,
92375,Redlands,CA,340,340,,,
90277,Redondo Beach,CA,185,85,,,
90278,Redondo Beach,CA,185,85,,,
91335,Reseda,CA,250,125,,,
91337,Reseda,CA,250,125,,,
92376,Rialto,CA,,,,,
92377,Rialto,CA,,,,,
92378,Rimforest,CA,,,,,
92501,Riverside,CA,300,150,,,
92502,Riverside,CA,300,150,,,
92503,Riverside,CA,300,150,,,
92504,Riverside,CA,300,150,,,
92505,Riverside,CA,300,150,,,
92506,Riverside,CA,300,150,,,
92507,Riverside,CA,300,150,,,
92508,Riverside,CA,300,150,,,
92509,Riverside,CA,300,150,,,
92513,Riverside,CA,300,150,,,
92514,Riverside,CA,300,150,,,
92515,Riverside,CA,300,150,,,
92516,Riverside,CA,300,150,,,
92517,Riverside,CA,300,150,,,
92519,Riverside,CA,300,150,,,
92521,Riverside,CA,300,150,,,
92522,Riverside,CA,300,150,,,
91770,Rosemead,CA,190,,,,
91771,Rosemead,CA,190,,,,
91772,Rosemead,CA,190,,,,
91748,Rowland Heights,CA,200,,,,
92382,Running Springs,CA,,,,,
92401,San Bernardino,CA,310,155,,,
92402,San Bernardino,CA,310,155,,,
92403,San Bernardino,CA,310,155,,,
92404,San Bernardino,CA,310,155,,,
92405,San Bernardino,CA,310,155,,,
92406,San Bernardino,CA,310,155,,,
92407,San Bernardino,CA,310,155,,,
92408,San Bernardino,CA,310,155,,,
92410,San Bernardino,CA,310,155,,,
92411,San Bernardino,CA,310,155,,,
92413,San Bernardino,CA,310,155,,,
92415,San Bernardino,CA,310,155,,,
92418,San Bernardino,CA,310,155,,,
92423,San Bernardino,CA,310,155,,,
92427,San Bernardino,CA,310,155,,,
92672,San Clemente,CA,320,160,,,
92673,San Clemente,CA,320,160,,,
92674,San Clemente,CA,320,160,,,
92101,San Diego,CA,450,450,,,
92102,San Diego,CA,450,450,,,
92103,San Diego,CA,450,450,,,
92104,San Diego,CA,450,450,,,
92105,San Diego,CA,450,450,,,
92106,San Diego,CA,450,450,,,
92107,San Diego,CA,450,450,,,
92108,San Diego,CA,450,450,,,
92109,San Diego,CA,450,450,,,
92110,San Diego,CA,450,450,,,
92111,San Diego,CA,450,450,,,
92112,San Diego,CA,450,450,,,
92113,San Diego,CA,450,450,,,
92114,San Diego,CA,450,450,,,
92115,San Diego,CA,450,450,,,
92116,San Diego,CA,450,450,,,
92117,San Diego,CA,450,450,,,
92119,San Diego,CA,450,450,,,
92120,San Diego,CA,450,450,,,
92121,San Diego,CA,450,450,,,
92122,San Diego,CA,450,450,,,
92123,San Diego,CA,450,450,,,
92124,San Diego,CA,450,450,,,
92126,San Diego,CA,450,450,,,
92127,San Diego,CA,450,450,,,
92128,San Diego,CA,450,450,,,
92129,San Diego,CA,450,450,,,
92130,San Diego,CA,450,450,,,
92131,San Diego,CA,450,450,,,
92132,San Diego,CA,450,450,,,
92134,San Diego,CA,450,450,,,
92135,San Diego,CA,450,450,,,
92136,San Diego,CA,450,450,,,
92137,San Diego,CA,450,450,,,
92138,San Diego,CA,450,450,,,
92139,San Diego,CA,450,450,,,
92140,San Diego,CA,450,450,,,
92142,San Diego,CA,450,450,,,
92145,San Diego,CA,450,450,,,
92147,San Diego,CA,450,450,,,
92149,San Diego,CA,450,450,,,
92150,San Diego,CA,450,450,,,
92152,San Diego,CA,450,450,,,
92153,San Diego,CA,450,450,,,
92154,San Diego,CA,450,450,,,
92155,San Diego,CA,450,450,,,
92158,San Diego,CA,450,450,,,
92159,San Diego,CA,450,450,,,
92160,San Diego,CA,450,450,,,
92161,San Diego,CA,450,450,,,
92163,San Diego,CA,450,450,,,
92165,San Diego,CA,450,450,,,
92166,San Diego,CA,450,450,,,
92167,San Diego,CA,450,450,,,
92168,San Diego,CA,450,450,,,
92169,San Diego,CA,450,450,,,
92170,San Diego,CA,450,450,,,
92171,San Diego,CA,450,450,,,
92172,San Diego,CA,450,450,,,
92174,San Diego,CA,450,450,,,
92175,San Diego,CA,450,450,,,
92176,San Diego,CA,450,450,,,
92177,San Diego,CA,450,450,,,
92179,San Diego,CA,450,450,,,
92182,San Diego,CA,450,450,,,
92186,San Diego,CA,450,450,,,
92187,San Diego,CA,450,450,,,
92190,San Diego,CA,450,450,,,
92191,San Diego,CA,450,450,,,
92192,San Diego,CA,450,450,,,
92193,San Diego,CA,450,450,,,
92195,San Diego,CA,450,450,,,
92196,San Diego,CA,450,450,,,
92197,San Diego,CA,450,450,,,
92198,San Diego,CA,450,450,,,
92199,San Diego,CA,450,450,,,
92101,San Diego ,CA,450,450,,,
92108,San Diego ,CA,450,450,,,
91773,San Dimas,CA,240,85,,,
91340,San Fernando,CA,270,135,,,
91341,San Fernando,CA,270,135,,,
91775,San Gabriel,CA,190,,,,
91776,San Gabriel,CA,190,,,,
91778,San Gabriel,CA,190,,,,
92581,San Jacinto,CA,,,,,
92582,San Jacinto,CA,,,,,
92583,San Jacinto,CA,,,,,
92675,San Juan Capistrano,CA,,,,,
92693,San Juan Capistrano,CA,,,,,
93401,San Luis Obispo,CA,780,780,,,
93403,San Luis Obispo,CA,780,780,,,
93405,San Luis Obispo,CA,780,780,,,
93406,San Luis Obispo,CA,780,780,,,
93407,San Luis Obispo,CA,780,780,,,
93408,San Luis Obispo,CA,780,780,,,
93409,San Luis Obispo,CA,780,780,,,
92068,San Luis Rey,CA,,,,,
92069,San Marcos,CA,380,380,,,
92078,San Marcos,CA,380,380,,,
92079,San Marcos,CA,380,380,,,
92096,San Marcos,CA,380,380,,,
91108,San Marino,CA,205,85,,,
91118,San Marino,CA,205,85,,,
93451,San Miguel,CA,,,,,
90731,San Pedro,CA,150,,,,
90732,San Pedro,CA,150,,,,
90733,San Pedro,CA,150,,,,
90734,San Pedro,CA,150,,,,
93452,San Simeon,CA,,,,,
92143,San Ysidro,CA,475,475,,,
92173,San Ysidro,CA,475,475,,,
92701,Santa Ana,CA,200,85,,,
92702,Santa Ana,CA,200,85,,,
92703,Santa Ana,CA,200,85,,,
92704,Santa Ana,CA,200,85,,,
92705,Santa Ana,CA,200,85,,,
92706,Santa Ana,CA,200,85,,,
92707,Santa Ana,CA,200,85,,,
92711,Santa Ana,CA,200,85,,,
92712,Santa Ana,CA,200,85,,,
92735,Santa Ana,CA,200,85,,,
92799,Santa Ana,CA,200,85,,,
93101,Santa Barbara,CA,450,450,,,
93102,Santa Barbara,CA,450,450,,,
93103,Santa Barbara,CA,450,450,,,
93105,Santa Barbara,CA,450,450,,,
93106,Santa Barbara,CA,450,450,,,
93107,Santa Barbara,CA,450,450,,,
93108,Santa Barbara,CA,450,450,,,
93109,Santa Barbara,CA,450,450,,,
93110,Santa Barbara,CA,450,450,,,
93111,Santa Barbara,CA,450,450,,,
93120,Santa Barbara,CA,450,450,,,
93121,Santa Barbara,CA,450,450,,,
93130,Santa Barbara,CA,450,450,,,
93140,Santa Barbara,CA,450,450,,,
93150,Santa Barbara,CA,450,450,,,
93160,Santa Barbara,CA,450,450,,,
93190,Santa Barbara,CA,450,450,,,
91350,Santa Clarita,CA,310,310,,,
91380,Santa Clarita,CA,310,310,,,
91382,Santa Clarita,CA,310,310,,,
91383,Santa Clarita,CA,310,310,,,
91390,Santa Clarita,CA,310,310,,,
90670,Santa Fe Springs,CA,175,,,,
90671,Santa Fe Springs,CA,175,,,,
93453,Santa Margarita,CA,,,,,
93454,Santa Maria,CA,750,750,,,
93455,Santa Maria,CA,750,750,,,
93456,Santa Maria,CA,750,750,,,
93457,Santa Maria,CA,750,750,,,
93458,Santa Maria,CA,750,750,,,
90401,Santa Monica,CA,220,110,,,
90402,Santa Monica,CA,220,110,,,
90403,Santa Monica,CA,220,110,,,
90404,Santa Monica,CA,220,110,,,
90405,Santa Monica,CA,220,110,,,
90406,Santa Monica,CA,220,110,,,
90407,Santa Monica,CA,220,110,,,
90408,Santa Monica,CA,220,110,,,
90409,Santa Monica,CA,220,110,,,
90410,Santa Monica,CA,220,110,,,
90411,Santa Monica,CA,220,110,,,
93060,Santa Paula,CA,,,,,
93061,Santa Paula,CA,,,,,
93460,Santa Ynez,CA,,,,,
92070,Santa Ysabel,CA,,,,,
92071,Santee,CA,,,,,
92072,Santee,CA,,,,,
90740,Seal Beach,CA,190,85,,,
93461,Shandon,CA,,,,,
91403,Sherman Oaks,CA,230,85,,,
91413,Sherman Oaks,CA,230,85,,,
91423,Sherman Oaks,CA,230,85,,,
91495,Sherman Oaks,CA,230,85,,,
91024,Sierra Madre,CA,,,,,
91025,Sierra Madre,CA,,,,,
90755,Signal Hill,CA,150,,,,
92676,Silverado,CA,,,,,
93062,Simi Valley,CA,330,165,,,
93063,Simi Valley,CA,330,165,,,
93065,Simi Valley,CA,330,165,,,
93094,Simi Valley,CA,330,165,,,
93099,Simi Valley,CA,330,165,,,
92385,Skyforest,CA,,,,,
92075,Solana Beach,CA,,,,,
93463,Solvang,CA,,,,,
93464,Solvang,CA,,,,,
93066,Somis,CA,,,,,
91733,South El Monte,CA,190,,,,
90280,South Gate,CA,170,,,,
91030,South Pasadena,CA,230,,,,
91031,South Pasadena,CA,230,,,,
91976,Spring Valley,CA,450,450,,,
91977,Spring Valley,CA,450,450,,,
91978,Spring Valley,CA,450,450,,,
91979,Spring Valley,CA,450,450,,,
90680,Stanton,CA,,,,,
91381,Stevenson Ranch,CA,,,,,
91604,Studio City,CA,230,115,,,
91614,Studio City,CA,230,115,,,
92386,Sugarloaf,CA,,,,,
93067,Summerland,CA,,,,,
92585,Sun City,CA,,,,,
92586,Sun City,CA,,,,,
92587,Sun City,CA,,,,,
91352,Sun Valley,CA,240,120,,,
91353,Sun Valley,CA,240,120,,,
91040,Sunland,CA,250,125,,,
91041,Sunland,CA,250,125,,,
90742,Sunset Beach,CA,,,,,
90743,Surfside,CA,,,,,
91342,Sylmar,CA,290,145,,,
91392,Sylmar,CA,290,145,,,
91356,Tarzana,CA,250,85,,,
91357,Tarzana,CA,250,85,,,
91980,Tecate,CA,,,,,
91987,Tecate,CA,,,,,
92589,Temecula,CA,400,400,,,
92590,Temecula,CA,400,400,,,
92591,Temecula,CA,400,400,,,
92592,Temecula,CA,400,400,,,
92593,Temecula,CA,400,400,,,
91780,Temple City,CA,190,,,,
93465,Templeton,CA,,,,,
92274,Thermal,CA,,,,,
91358,Thousand Oaks,CA,270,85,,,
91360,Thousand Oaks,CA,270,85,,,
91361,Thousand Oaks,CA,270,85,,,
91362,Thousand Oaks,CA,270,85,,,
92276,Thousand Palms,CA,,,,,
91610,Toluca Lake,CA,,,,,
90290,Topanga,CA,250,85,,,
90501,Torrance,CA,165,,,,
90502,Torrance,CA,165,,,,
90503,Torrance,CA,165,,,,
90504,Torrance,CA,165,,,,
90505,Torrance,CA,165,,,,
90506,Torrance,CA,165,,,,
90507,Torrance,CA,165,,,,
90508,Torrance,CA,165,,,,
90509,Torrance,CA,165,,,,
90510,Torrance,CA,165,,,,
92678,Trabuco Canyon,CA,,,,,
92679,Trabuco Canyon,CA,,,,,
93562,Trona,CA,,,,,
93592,Trona,CA,,,,,
91042,Tujunga,CA,240,120,,,
91043,Tujunga,CA,240,120,,,
92780,Tustin,CA,200,100,,,
92781,Tustin,CA,200,100,,,
92782,Tustin,CA,200,100,,,
92277,Twentynine Palms,CA,,,,,
92278,Twentynine Palms,CA,,,,,
92391,Twin Peaks,CA,,,,,
91608,Universal City,CA,,,,,
91784,Upland,CA,260,130,,,
91785,Upland,CA,260,130,,,
91786,Upland,CA,260,130,,,
91354,Valencia,CA,370,370,,,
91355,Valencia,CA,370,370,,,
91385,Valencia,CA,370,370,,,
92082,Valley Center,CA,425,425,,,
91607,Valley Village,CA,,,,,
91617,Valley Village,CA,,,,,
93563,Valyermo,CA,,,,,
91401,Van Nuys,CA,250,85,,,
91404,Van Nuys,CA,250,85,,,
91405,Van Nuys,CA,250,85,,,
91406,Van Nuys,CA,250,85,,,
91407,Van Nuys,CA,250,85,,,
91408,Van Nuys,CA,250,85,,,
91409,Van Nuys,CA,250,85,,,
91410,Van Nuys,CA,250,85,,,
91411,Van Nuys,CA,250,85,,,
91470,Van Nuys,CA,250,85,,,
91482,Van Nuys,CA,250,85,,,
91496,Van Nuys,CA,250,85,,,
91499,Van Nuys,CA,250,85,,,
90291,Venice,CA,210,105,,,
90294,Venice,CA,210,105,,,
93001,Ventura,CA,400,400,,,
93002,Ventura,CA,400,400,,,
93003,Ventura,CA,400,400,,,
93004,Ventura,CA,400,400,,,
93005,Ventura,CA,400,400,,,
93006,Ventura,CA,400,400,,,
93007,Ventura,CA,400,400,,,
93009,Ventura,CA,400,400,,,
91046,Verdugo City,CA,,,,,
92392,Victorville,CA,550,550,,,
92393,Victorville,CA,550,550,,,
92394,Victorville,CA,550,550,,,
92395,Victorville,CA,550,550,,,
92280,Vidal,CA,,,,,
92861,Villa Park,CA,,,,,
92081,Vista,CA,400,400,,,
92083,Vista,CA,400,400,,,
92084,Vista,CA,400,400,,,
92085,Vista,CA,400,400,,,
91788,Walnut,CA,215,,,,
91789,Walnut,CA,215,,,,
92086,Warner Springs,CA,,,,,
91790,West Covina,CA,200,85,,,
91791,West Covina,CA,200,85,,,
91792,West Covina,CA,200,85,,,
91793,West Covina,CA,200,85,,,
91307,West Hills,CA,,,,,
91308,West Hills,CA,,,,,
90069,West Hollywood,CA,225,85,,,
91359,Westlake Village,CA,260,130,,,
91361,Westlake Village,CA,260,130,,,
91361,Westlake Village ,CA,260,130,,,
92683,Westminster,CA,195,85,,,
92684,Westminster,CA,195,85,,,
92685,Westminster,CA,195,85,,,
92282,Whitewater,CA,,,,,
90601,Whittier,CA,180,,,,
90602,Whittier,CA,180,,,,
90603,Whittier,CA,180,,,,
90604,Whittier,CA,180,,,,
90605,Whittier,CA,180,,,,
90606,Whittier,CA,180,,,,
90607,Whittier,CA,180,,,,
90608,Whittier,CA,180,,,,
90609,Whittier,CA,180,,,,
90610,Whittier,CA,180,,,,
92595,Wildomar,CA,,,,,
90744,Wilmington,CA,150,,,,
90748,Wilmington,CA,150,,,,
92596,Winchester,CA,,,,,
91306,Winnetka,CA,,,,,
91396,Winnetka,CA,,,,,
91364,Woodland Hills,CA,240,85,,,
91365,Woodland Hills,CA,240,85,,,
91367,Woodland Hills,CA,240,85,,,
91371,Woodland Hills,CA,240,85,,,
92397,Wrightwood,CA,,,,,
92398,Yermo,CA,,,,,
92885,Yorba Linda,CA,215,85,,,
92886,Yorba Linda,CA,215,85,,,
92887,Yorba Linda,CA,215,85,,,
92399,Yucaipa,CA,,,,,
92284,Yucca Valley,CA,,,,,
92286,Yucca Valley,CA,,,,,
